Iteration,test_mse,test_r2,test_mae
475,0.002795618027448654,0.9083253145217896,0.03176262974739075
476,0.0028365235775709152,0.9069839715957642,0.0320051871240139
477,0.002771441824734211,0.909118115901947,0.03145243972539902
478,0.0027829171158373356,0.90874183177948,0.03140697628259659
479,0.0027629658579826355,0.9093960523605347,0.03120170719921589
480,0.002765415236353874,0.9093157649040222,0.031215153634548187
481,0.002804581308737397,0.9080314040184021,0.03154592588543892
482,0.002792679239064455,0.9084216952323914,0.031524524092674255
483,0.0028545104432851076,0.9063941240310669,0.031967900693416595
484,0.002815132262185216,0.907685399055481,0.03179541602730751
485,0.002877608872950077,0.9056366682052612,0.0322619192302227
486,0.002818810986354947,0.9075647592544556,0.03192244842648506
487,0.002869916846975684,0.9058889150619507,0.0322246290743351
488,0.0028037698939442635,0.9080580472946167,0.031754788011312485
489,0.0028366369660943747,0.9069802165031433,0.03187064081430435
490,0.0027840437833219767,0.9087048768997192,0.031420666724443436
491,0.0028046509250998497,0.9080291390419006,0.03144470974802971
492,0.0027845678851008415,0.9086877107620239,0.03126170486211777
493,0.002791160484775901,0.9084715247154236,0.03127775341272354
494,0.0027994487900286913,0.9081997275352478,0.031334321945905685
495,0.0027904249727725983,0.9084956049919128,0.03130245581269264
496,0.0028247726149857044,0.9073692560195923,0.03156273812055588
497,0.0028048690874129534,0.9080219864845276,0.03150458633899689
498,0.0028777210973203182,0.9056329727172852,0.03208791837096214
499,0.002857098588719964,0.9063092470169067,0.03220668062567711
500,0.0029966277070343494,0.9017337560653687,0.033382706344127655
501,0.0029926185961812735,0.9018652439117432,0.033875539898872375
502,0.003140693297609687,0.8970094919204712,0.035073988139629364
503,0.003043037373572588,0.9002118706703186,0.03466486185789108
504,0.0029647480696439743,0.9027791619300842,0.03359047695994377
505,0.002746634418144822,0.9099316000938416,0.03140726312994957
506,0.002730931853875518,0.9104465246200562,0.031065616756677628
507,0.002872670767828822,0.905798614025116,0.03244554251432419
508,0.002912638708949089,0.9044879674911499,0.033169522881507874
509,0.0029533635824918747,0.9031524658203125,0.03322693705558777
510,0.0027877329848706722,0.9085838794708252,0.03164871409535408
511,0.002747652819380164,0.9098982214927673,0.03114381432533264
512,0.002796815475448966,0.9082860946655273,0.0316484235227108
513,0.00281515927053988,0.9076845049858093,0.03212932497262955
514,0.002874742727726698,0.905730664730072,0.032449524849653244
515,0.0027681172359734774,0.9092271327972412,0.031496766954660416
516,0.002753076609224081,0.9097203612327576,0.0311406459659338
517,0.002781406044960022,0.9087913632392883,0.03137996792793274
518,0.002796037355437875,0.9083116054534912,0.03168351203203201
519,0.002872770419344306,0.9057953357696533,0.03219061717391014
520,0.002796573331579566,0.9082940220832825,0.031661506742239
521,0.002794708590954542,0.908355176448822,0.03147858381271362
522,0.002758857561275363,0.909530758857727,0.03109567053616047
523,0.002769102342426777,0.909194827079773,0.031222745776176453
524,0.0028337673284113407,0.9070743322372437,0.03170282393693924
525,0.0028053722344338894,0.9080054759979248,0.03162096440792084
526,0.0028494687285274267,0.9065594673156738,0.03193829953670502
527,0.0027849064208567142,0.9086765646934509,0.031385358422994614
528,0.0027965414337813854,0.9082950353622437,0.03134319186210632
529,0.0027793096378445625,0.9088601469993591,0.031157754361629486
530,0.0027816982474178076,0.9087817668914795,0.0311837550252676
531,0.002823146991431713,0.9074226021766663,0.03151777759194374
532,0.002804647432640195,0.9080292582511902,0.03145046532154083
533,0.0028618534561246634,0.9061533212661743,0.031899794936180115
534,0.0028167730197310448,0.9076316356658936,0.03161264583468437
535,0.0028610138688236475,0.9061808586120605,0.031874436885118484
536,0.002800866961479187,0.9081531763076782,0.03147946670651436
537,0.002829279750585556,0.9072214961051941,0.03162354230880737
538,0.002789085730910301,0.9085395336151123,0.031249359250068665
539,0.002810718724504113,0.9078301191329956,0.031333696097135544
540,0.0027986473869532347,0.9082260131835938,0.031217465177178383
541,0.0028041673358529806,0.9080449938774109,0.031229311600327492
542,0.00281377206556499,0.9077300429344177,0.03129963576793671
543,0.002804182469844818,0.9080444574356079,0.03125116974115372
544,0.0028371878433972597,0.9069621562957764,0.031497031450271606
545,0.0028154936153441668,0.9076735377311707,0.03142229840159416
546,0.0028839532751590014,0.9054286479949951,0.031997472047805786
547,0.002858863677829504,0.9062513709068298,0.03203802928328514
548,0.0029860043432563543,0.9020821452140808,0.033109668642282486
549,0.0029681476298719645,0.9026677012443542,0.033412713557481766
550,0.0031081854831427336,0.898075520992279,0.0345865897834301
551,0.003019673051312566,0.9009780883789062,0.03424322232604027
552,0.002980822464451194,0.9022520780563354,0.03351858630776405
553,0.0027754539623856544,0.9089865684509277,0.0315324142575264
554,0.002745067235082388,0.9099829792976379,0.030980682000517845
555,0.0028376977425068617,0.9069454669952393,0.03188203647732735
556,0.0028807795606553555,0.905532717704773,0.03263433650135994
557,0.0029677648562937975,0.9026802778244019,0.03320413827896118
558,0.002833929844200611,0.9070689678192139,0.03203175589442253
559,0.002788349287584424,0.9085636734962463,0.03141562268137932
560,0.0027514889370650053,0.9097723960876465,0.03104672022163868
561,0.0027701128274202347,0.9091616868972778,0.0313727930188179
562,0.0028635100461542606,0.9060990214347839,0.0321674719452858
563,0.002808290533721447,0.9079097509384155,0.03179585933685303
564,0.0028161155059933662,0.9076531529426575,0.03162204474210739
565,0.002760287607088685,0.9094839096069336,0.03103497251868248
566,0.0027682119980454445,0.9092240333557129,0.031090637668967247
567,0.0028278729878365993,0.9072676301002502,0.031598981469869614
568,0.0028065911028534174,0.9079654812812805,0.03160298615694046
569,0.0028520000632852316,0.9064764380455017,0.0318978875875473
570,0.0027851436752825975,0.9086688160896301,0.031306419521570206
571,0.002795422449707985,0.9083317518234253,0.03126263990998268
572,0.002775902859866619,0.9089718461036682,0.031062670052051544
573,0.002778905676677823,0.9088733792304993,0.031093493103981018
574,0.0028261735569685698,0.9073233604431152,0.031479429453611374
575,0.0028061033226549625,0.9079815149307251,0.031442221254110336
576,0.0028670672327280045,0.9059823751449585,0.031921304762363434
577,0.00281605520285666,0.9076551198959351,0.03157353773713112
578,0.002853549551218748,0.9064255952835083,0.03176628798246384
579,0.0027930005453526974,0.9084111452102661,0.03130634129047394
580,0.0028124735690653324,0.9077726006507874,0.03134274482727051
581,0.002785079414024949,0.9086709022521973,0.031081071123480797
582,0.0027967188507318497,0.9082892537117004,0.03112333081662655
583,0.0028094023000448942,0.9078733325004578,0.03119613416492939
584,0.002799284178763628,0.9082050919532776,0.03116009570658207
585,0.0028339948039501905,0.9070668816566467,0.03144838288426399
586,0.0028094700537621975,0.9078710675239563,0.03134510666131973
587,0.002869710559025407,0.9058956503868103,0.03180243819952011
588,0.002836250001564622,0.9069929122924805,0.031712424010038376
589,0.0029243333265185356,0.904104471206665,0.032417792826890945
590,0.0028821765445172787,0.9054868817329407,0.032345619052648544
591,0.002980037359520793,0.9022778272628784,0.0331047847867012
592,0.002905696164816618,0.9047155976295471,0.032747138291597366
593,0.002944431034848094,0.9034454226493835,0.03289081156253815
594,0.0028226282447576523,0.9074395895004272,0.031848933547735214
595,0.0028141019865870476,0.9077191948890686,0.031452737748622894
596,0.0027697274927049875,0.9091743230819702,0.03097599931061268
597,0.0027815832290798426,0.9087855815887451,0.031078742817044258
598,0.002853270387277007,0.9064347743988037,0.03170304745435715
599,0.002837938955053687,0.9069375395774841,0.031784459948539734
600,0.0029136098455637693,0.9044561386108398,0.03240607678890228
601,0.0028416949789971113,0.9068143367767334,0.03196580335497856
602,0.0028660185635089874,0.9060167074203491,0.03202473372220993
603,0.0027797603979706764,0.9088453054428101,0.03126981481909752
604,0.002785162767395377,0.9086681604385376,0.031104112043976784
605,0.0027827539015561342,0.9087471961975098,0.031010810285806656
606,0.0027924722526222467,0.9084284901618958,0.0311390683054924
607,0.0028595735784620047,0.9062280654907227,0.03168819844722748
608,0.00283360225148499,0.9070797562599182,0.03165091946721077
609,0.002905274508520961,0.904729425907135,0.03223950415849686
610,0.002842792309820652,0.9067783951759338,0.03188590332865715
611,0.002885316964238882,0.9053838849067688,0.03211565315723419
612,0.0028041184414178133,0.9080466032028198,0.03147539123892784
613,0.00281865568831563,0.9075698852539062,0.03139423578977585
614,0.002778866095468402,0.9088746309280396,0.03098376840353012
615,0.002789543941617012,0.9085245132446289,0.03100336715579033
616,0.002822281327098608,0.9074509739875793,0.03126662224531174
617,0.002813194878399372,0.9077489376068115,0.0312974750995636
618,0.0028789336793124676,0.90559321641922,0.03183511644601822
619,0.0028420754242688417,0.9068018794059753,0.03171122446656227
620,0.0029182552825659513,0.904303789138794,0.032330386340618134
621,0.0028574431780725718,0.9062979221343994,0.03202260285615921
622,0.0029130703769624233,0.9044737815856934,0.032348815351724625
623,0.002830031793564558,0.9071968197822571,0.031724028289318085
624,0.0028489793185144663,0.9065755009651184,0.03165050968527794
625,0.0027873076032847166,0.9085978269577026,0.03105640970170498
626,0.002799079054966569,0.9082118272781372,0.03103521279990673
627,0.002806894714012742,0.907955527305603,0.031083153560757637
628,0.0028024890925735235,0.9081000089645386,0.03110002726316452
629,0.0028558452613651752,0.906350314617157,0.03154468163847923
630,0.002827943069860339,0.907265305519104,0.03146738186478615
631,0.0029041445814073086,0.9047664999961853,0.03209060803055763
632,0.002856619656085968,0.9063249230384827,0.03194773942232132
633,0.002932815346866846,0.9038262963294983,0.03250418230891228
634,0.0028620250523090363,0.9061477184295654,0.03207598999142647
635,0.0029051273595541716,0.9047342538833618,0.0322456993162632
636,0.0028164598625153303,0.9076418876647949,0.03148835897445679
637,0.0028297938406467438,0.9072046279907227,0.03137049078941345
638,0.002787157194688916,0.908602774143219,0.030954912304878235
639,0.002794437576085329,0.9083640575408936,0.03096747025847435
640,0.0028274443466216326,0.9072816967964172,0.031239889562129974
641,0.002816437277942896,0.9076426029205322,0.03127000853419304
642,0.002889854134991765,0.9052351117134094,0.031894657760858536
643,0.002853068755939603,0.9064413905143738,0.031814709305763245
644,0.002933983923867345,0.9037879705429077,0.032456815242767334
645,0.0028662981931120157,0.9060075879096985,0.03209708258509636
646,0.0029143833089619875,0.9044307470321655,0.03233000636100769
647,0.002823083195835352,0.9074246883392334,0.03157686069607735
648,0.00283822906203568,0.9069280028343201,0.031462837010622025
649,0.002787784906104207,0.9085822105407715,0.030956493690609932
650,0.002797675784677267,0.9082578420639038,0.030955681577324867
651,0.0028237206861376762,0.9074037671089172,0.031170351430773735
652,0.0028166533447802067,0.907635509967804,0.0312176700681448
653,0.002884772839024663,0.9054017663002014,0.031801171600818634
654,0.002850481541827321,0.9065262079238892,0.031714536249637604
655,0.0029301175381988287,0.9039148092269897,0.03236541152000427
656,0.0028672749176621437,0.9059755206108093,0.0320674292743206
657,0.0029206709004938602,0.9042245745658875,0.032372746616601944
658,0.002833519596606493,0.9070824384689331,0.03166549652814865
659,0.00285020237788558,0.9065353870391846,0.03157144412398338
660,0.0027918212581425905,0.9084498286247253,0.030993646010756493
661,0.0028025037609040737,0.9080995321273804,0.03096959926187992
662,0.002818920649588108,0.907561182975769,0.031102705746889114
663,0.0028146873228251934,0.9077000021934509,0.031136559322476387
664,0.0028762395959347486,0.9056815505027771,0.03165727108716965
665,0.0028431741520762444,0.906765878200531,0.031566813588142395
666,0.002918864833191037,0.9042837619781494,0.03219948709011078
667,0.0028592445887625217,0.906238853931427,0.03192273899912834
668,0.0029164873994886875,0.9043617248535156,0.032267212867736816
669,0.0028358513955026865,0.9070059657096863,0.031641896814107895
670,0.0028604455292224884,0.9061994552612305,0.03164472058415413
671,0.0027980885934084654,0.9082443118095398,0.031048450618982315
672,0.002811666112393141,0.9077990651130676,0.031026966869831085
673,0.002809767844155431,0.9078613519668579,0.030990952625870705
674,0.002807007636874914,0.907951831817627,0.031005878001451492
675,0.002852480160072446,0.906460702419281,0.03139186277985573
676,0.0028286385349929333,0.9072425365447998,0.03132973238825798
677,0.0029002968221902847,0.9048926830291748,0.0319213941693306
678,0.002859489293769002,0.9062308669090271,0.031813863664865494
679,0.0029428289271891117,0.9034979343414307,0.03246372938156128
680,0.002879475709050894,0.9055754542350769,0.03214031085371971
681,0.0029376077000051737,0.9036691784858704,0.032469283789396286
682,0.002846683608368039,0.9066507816314697,0.03175261616706848
683,0.0028665298596024513,0.9059999585151672,0.0316818542778492
684,0.002795909298583865,0.9083157777786255,0.031019024550914764
685,0.0028029487002640963,0.9080849289894104,0.030965067446231842
686,0.002812442136928439,0.9077736139297485,0.031019119545817375
687,0.002809853758662939,0.9078584909439087,0.031074155122041702
688,0.002872369484975934,0.9058084487915039,0.03161318972706795
689,0.0028436994180083275,0.9067486524581909,0.03156580030918121
690,0.0029260143637657166,0.9040493369102478,0.03225230425596237
691,0.0028688337188214064,0.9059244394302368,0.031998489052057266
692,0.0029320039320737123,0.9038529396057129,0.03240234777331352
693,0.0028434530831873417,0.9067566990852356,0.03175080940127373
694,0.0028666139114648104,0.9059972167015076,0.031709782779216766
695,0.0027959756553173065,0.9083136320114136,0.03103042207658291
696,0.0028068299870938063,0.9079576730728149,0.030973117798566818
697,0.00281386636197567,0.9077269434928894,0.031004350632429123
698,0.0028120812494307756,0.9077854752540588,0.031063959002494812
699,0.002871786942705512,0.9058275818824768,0.031573712825775146
700,0.0028413902036845684,0.9068243503570557,0.03148910030722618
701,0.002919046441093087,0.9042778015136719,0.032124489545822144
702,0.0028624245896935463,0.9061346054077148,0.03188801929354668
703,0.002928338712081313,0.9039731025695801,0.03232317790389061
704,0.0028470708057284355,0.9066380858421326,0.03175656870007515
705,0.0028759187553077936,0.9056921005249023,0.031802888959646225
706,0.0028030548710376024,0.9080814719200134,0.031102459877729416
707,0.0028171944431960583,0.9076178073883057,0.031048107892274857
708,0.0028069312684237957,0.9079543352127075,0.030928445979952812
709,0.0028073624707758427,0.9079402089118958,0.030957354232668877
710,0.002852120902389288,0.9064724445343018,0.031344544142484665
711,0.002830676268786192,0.9071756601333618,0.03131426125764847
712,0.0029086139984428883,0.9046199321746826,0.03197019547224045
713,0.0028660676907747984,0.9060150980949402,0.03187088668346405
714,0.002950966591015458,0.9032310843467712,0.032524578273296356
715,0.0028785127215087414,0.9056070446968079,0.032135009765625
716,0.0029204939492046833,0.9042303562164307,0.032308243215084076
717,0.0028255656361579895,0.9073432683944702,0.03144072741270065
718,0.002837367821484804,0.9069562554359436,0.03127901256084442
719,0.002794386586174369,0.9083657264709473,0.030867626890540123
720,0.0027989614754915237,0.9082157015800476,0.03087780624628067
721,0.002839501481503248,0.9068862795829773,0.031233835965394974
722,0.002827052026987076,0.907294511795044,0.03127409890294075
723,0.0029024039395153522,0.9048235416412354,0.031899359077215195
724,0.0028582271188497543,0.9062722325325012,0.03175642341375351
725,0.0029264988843351603,0.9040334224700928,0.03228185698390007
726,0.0028509662952274084,0.9065103530883789,0.03178736940026283
727,0.002883538603782654,0.9054422378540039,0.03185631334781647
728,0.0028080653864890337,0.9079171419143677,0.031146451830863953
729,0.0028238999657332897,0.9073978662490845,0.031089534983038902
730,0.0028032418340444565,0.9080753326416016,0.030873136594891548
731,0.002807234413921833,0.90794438123703,0.030897416174411774
732,0.002844661707058549,0.90671706199646,0.031227152794599533
733,0.002826663199812174,0.9073072671890259,0.031195271760225296
734,0.0028909030370414257,0.905200719833374,0.03171810880303383
735,0.0028493532445281744,0.9065632224082947,0.03157758340239525
736,0.002921673934906721,0.9041916728019714,0.032149627804756165
737,0.0028619347140192986,0.9061506390571594,0.03182217478752136
738,0.0029164967127144337,0.9043614268302917,0.032123908400535583
739,0.002839535940438509,0.9068851470947266,0.03151931241154671
740,0.0028649307787418365,0.9060524106025696,0.031537145376205444
741,0.002804830437526107,0.9080232381820679,0.030980661511421204
742,0.002816856373101473,0.9076288938522339,0.030968520790338516
743,0.0028142693918198347,0.9077137112617493,0.030916323885321617
744,0.0028138083871454,0.9077287912368774,0.03094080463051796
745,0.002855877857655287,0.9063493013381958,0.03129429370164871
746,0.0028336525429040194,0.9070780873298645,0.03125937283039093
747,0.002906884765252471,0.9046766757965088,0.03188815712928772
748,0.002869631629437208,0.9058982729911804,0.031803831458091736
749,0.00295890006236732,0.9029709100723267,0.0325191356241703
750,0.0029001750517636538,0.9048966765403748,0.03228091076016426
751,0.002958722412586212,0.9029767513275146,0.03263525292277336
752,0.0028616946656256914,0.9061585068702698,0.03184359520673752
753,0.002872713841497898,0.9057971835136414,0.03165525570511818
754,0.0027966091874986887,0.908292829990387,0.03092728741466999
755,0.002801861148327589,0.9081206321716309,0.03085637092590332
756,0.0028240648098289967,0.9073925018310547,0.031040094792842865
757,0.002822078764438629,0.9074575901031494,0.031150907278060913
758,0.002898742211982608,0.9049436450004578,0.03181726112961769
759,0.0028630858287215233,0.9061129093170166,0.03173462674021721
760,0.0029303710907697678,0.9039064645767212,0.03226655349135399
761,0.002854434074833989,0.9063966274261475,0.03176841139793396
762,0.002879854291677475,0.9055630564689636,0.03178991749882698
763,0.0028032909613102674,0.9080737233161926,0.031057918444275856
764,0.002814179053530097,0.907716691493988,0.030962621793150902
765,0.0028092139400541782,0.9078794717788696,0.03086460940539837
766,0.002813260303810239,0.9077467918395996,0.030930278822779655
767,0.0028673859778791666,0.905971884727478,0.03141971305012703
768,0.0028442165348678827,0.9067316651344299,0.03139964118599892
769,0.002915328601375222,0.9043997526168823,0.032000888139009476
770,0.0028638914227485657,0.9060865044593811,0.03176672384142876
771,0.0029208683408796787,0.9042180776596069,0.03215480223298073
772,0.002842038171365857,0.9068031311035156,0.03157339617609978
773,0.002863415749743581,0.9061020612716675,0.03154892474412918
774,0.00280276732519269,0.9080908894538879,0.030936116352677345
775,0.00281447428278625,0.9077069759368896,0.0308977160602808
776,0.0028185199480503798,0.9075742959976196,0.03090686723589897
777,0.0028166179545223713,0.9076367020606995,0.03093940205872059
778,0.002863227156922221,0.9061082601547241,0.03135132044553757
779,0.002840037690475583,0.9068686962127686,0.031292691826820374
780,0.0029083057306706905,0.9046300649642944,0.03184996172785759
781,0.0028624676633626223,0.9061331748962402,0.0316825769841671
782,0.0029284381307661533,0.9039698839187622,0.03219258412718773
783,0.0028624217957258224,0.9061346650123596,0.03176780790090561
784,0.0029011406004428864,0.904865026473999,0.0319429375231266
785,0.0028269554022699594,0.9072977304458618,0.031275711953639984
786,0.002843999769538641,0.9067387580871582,0.03121696040034294
787,0.0028059568721801043,0.9079862833023071,0.030843187123537064
788,0.0028127965051680803,0.9077619910240173,0.030845770612359047
789,0.0028288017492741346,0.90723717212677,0.030977126210927963
790,0.0028213667683303356,0.9074809551239014,0.03098694607615471
791,0.0028763185255229473,0.9056789875030518,0.031448908150196075
792,0.0028485278598964214,0.9065902829170227,0.03140508756041527
793,0.002924203174188733,0.9041087627410889,0.032054413110017776
794,0.0028808237984776497,0.9055312275886536,0.03190779313445091
795,0.0029514706693589687,0.9032145738601685,0.03247148543596268
796,0.002884495537728071,0.9054108262062073,0.032023049890995026
797,0.0029209034983068705,0.9042169451713562,0.03211173415184021
798,0.002830726793035865,0.9071740508079529,0.03132298216223717
799,0.0028361245058476925,0.90699702501297,0.031179994344711304
800,0.002800541929900646,0.908163845539093,0.030792446807026863
801,0.002806461649015546,0.9079697132110596,0.03081265650689602
802,0.0028460195753723383,0.9066725373268127,0.031155195087194443
803,0.0028350811917334795,0.907031238079071,0.031196771189570427
804,0.002898177830502391,0.9049621820449829,0.03175169229507446
805,0.0028584832325577736,0.9062638282775879,0.03157917410135269
806,0.0029201889410614967,0.9042403697967529,0.03206305205821991
807,0.002856593579053879,0.9063258171081543,0.03165271505713463
808,0.002891615964472294,0.9051773548126221,0.03178900480270386
809,0.0028215767815709114,0.9074741005897522,0.031159348785877228
810,0.002835872583091259,0.9070053100585938,0.03111032396554947
811,0.0028085072990506887,0.9079026579856873,0.030802182853221893
812,0.002816307358443737,0.907646894454956,0.030827105045318604
813,0.002842399524524808,0.9067912697792053,0.03105323202908039
814,0.0028298937249928713,0.90720134973526,0.031039277091622353
815,0.002882241038605571,0.9054847955703735,0.031493864953517914
816,0.002851756289601326,0.9064844250679016,0.03138985484838486
817,0.0029232893139123917,0.9041386842727661,0.031985074281692505
818,0.0028765995521098375,0.9056697487831116,0.031802255660295486
819,0.0029391872230917215,0.9036173820495605,0.03227442130446434
820,0.00287104700691998,0.9058518409729004,0.0317828543484211
821,0.00289885769598186,0.9049398899078369,0.03185470774769783
822,0.0028250026516616344,0.9073617458343506,0.03114946186542511
823,0.0028344111051410437,0.9070532321929932,0.031033629551529884
824,0.002810642123222351,0.9078326225280762,0.030783800408244133
825,0.0028143604286015034,0.9077107310295105,0.030803866684436798
826,0.0028460631147027016,0.9066711068153381,0.031078893691301346
827,0.002834698185324669,0.9070438146591187,0.031092271208763123
828,0.0028968043625354767,0.9050071835517883,0.031641896814107895
829,0.002863609232008457,0.9060957431793213,0.031557850539684296
830,0.0029355348087847233,0.9037371277809143,0.03217211365699768
831,0.0028850394301116467,0.9053930044174194,0.031908098608255386
832,0.002935579977929592,0.9037356376647949,0.03223772719502449
833,0.0028575598262250423,0.9062941074371338,0.03157862275838852
834,0.0028749669436365366,0.9057233333587646,0.0314878411591053
835,0.0028117906767874956,0.9077950119972229,0.030887512490153313
836,0.0028190400917083025,0.9075572490692139,0.03083127737045288
837,0.002823655027896166,0.9074059128761292,0.03084149956703186
838,0.002823558636009693,0.9074090719223022,0.030900996178388596
839,0.0028761764988303185,0.9056836366653442,0.03136304020881653
840,0.00285257282666862,0.9064576625823975,0.03133045509457588
841,0.002919372171163559,0.9042671322822571,0.031924568116664886
842,0.0028747713658958673,0.9057297110557556,0.031709447503089905
843,0.0029339324682950974,0.9037896990776062,0.03214716911315918
844,0.0028680353425443172,0.9059506058692932,0.031664397567510605
845,0.002897772705182433,0.904975414276123,0.03173555061221123
846,0.0028277006931602955,0.9072732925415039,0.031083805486559868
847,0.0028381964657455683,0.906929075717926,0.0310104601085186
848,0.002817092463374138,0.9076211452484131,0.030762404203414917
849,0.002821674570441246,0.9074708819389343,0.0307917520403862
850,0.002856847830116749,0.9063174724578857,0.031106840819120407
851,0.00284375436604023,0.9067468643188477,0.031128747388720512
852,0.002909022383391857,0.9046065211296082,0.031713712960481644
853,0.0028764009475708008,0.9056762456893921,0.031622812151908875
854,0.0029497065115720034,0.9032723903656006,0.03223526105284691
855,0.0028936921153217554,0.9051092863082886,0.03195274621248245
856,0.002940733917057514,0.9035666584968567,0.032255321741104126
857,0.0028596101328730583,0.9062268733978271,0.031564436852931976
858,0.0028689478058367968,0.905920684337616,0.03140790015459061
859,0.002813630737364292,0.9077346324920654,0.03081914409995079
860,0.0028213937766849995,0.9074800610542297,0.030775876715779305
861,0.0028386309277266264,0.9069148302078247,0.030928611755371094
862,0.0028349701315164566,0.9070348739624023,0.03098963387310505
863,0.002893000142648816,0.9051319360733032,0.03150012344121933
864,0.002863328903913498,0.9061049222946167,0.0314163900911808
865,0.002925927983596921,0.9040521383285522,0.03193017840385437
866,0.0028701359406113625,0.9058817028999329,0.031622808426618576
867,0.0029106196016073227,0.9045541882514954,0.03187696263194084
868,0.002845196984708309,0.906699538230896,0.03129805997014046
869,0.0028618182986974716,0.906154453754425,0.031233225017786026
870,0.0028227386064827442,0.9074360132217407,0.030806677415966988
871,0.0028325614985078573,0.9071138501167297,0.030803704634308815
872,0.002844378584995866,0.9067263603210449,0.030906878411769867
873,0.0028366066981106997,0.9069812297821045,0.030911441892385483
874,0.0028832685202360153,0.9054510593414307,0.031315457075834274
875,0.0028575779870152473,0.906293511390686,0.03125820308923721
876,0.0029256651178002357,0.9040607810020447,0.03182423114776611
877,0.0028859684243798256,0.9053625464439392,0.03169723600149155
878,0.002951114671304822,0.9032262563705444,0.032236818224191666
879,0.0028910241089761257,0.9051967263221741,0.031838204711675644
880,0.0029244464822113514,0.904100775718689,0.03194529563188553
881,0.0028487734962254763,0.906582236289978,0.031244974583387375
882,0.00286088022403419,0.9061852097511292,0.031150078400969505
883,0.0028217851649969816,0.907467246055603,0.030767636373639107
884,0.0028279395774006844,0.9072654247283936,0.030760664492845535
885,0.0028486831579357386,0.9065852165222168,0.03091845102608204
886,0.0028414996340870857,0.9068207740783691,0.030940869823098183
887,0.0028917400632053614,0.9051733016967773,0.03137286752462387
888,0.002865812974050641,0.9060235023498535,0.031317297369241714
889,0.002928650937974453,0.9039628505706787,0.031868141144514084
890,0.0028867986984550953,0.9053353071212769,0.03167315945029259
891,0.0029450131114572287,0.9034263491630554,0.03207607567310333
892,0.0028831115923821926,0.9054561853408813,0.031635187566280365
893,0.00291648437269032,0.9043618440628052,0.031764671206474304
894,0.002846833085641265,0.9066458940505981,0.03116697072982788
895,0.0028601253870874643,0.9062100052833557,0.03111405298113823
896,0.0028282501734793186,0.907255232334137,0.03076143190264702
897,0.00283646397292614,0.906985878944397,0.03076612763106823
898,0.0028538198675960302,0.9064167737960815,0.0309052262455225
899,0.0028477332089096308,0.9066163301467896,0.03092064894735813
900,0.0028938378673046827,0.9051044583320618,0.0313294418156147
901,0.002868829993531108,0.9059245586395264,0.0312606543302536
902,0.0029366975650191307,0.9036990404129028,0.03184576705098152
903,0.0028998120687901974,0.9049085378646851,0.03175121173262596
904,0.002971775596961379,0.9025487303733826,0.03234057500958443
905,0.002914070850238204,0.9044409990310669,0.032016634941101074
906,0.0029546895530074835,0.9031090140342712,0.032243918627500534
907,0.002871629549190402,0.9058327674865723,0.0315159372985363
908,0.0028782468289136887,0.9056157469749451,0.03131960704922676
909,0.002825860632583499,0.9073336124420166,0.030767779797315598
910,0.00283294846303761,0.9071011543273926,0.03074020706117153
911,0.002854176564142108,0.9064050912857056,0.030914248898625374
912,0.00284957536496222,0.9065559506416321,0.0309674721211195
913,0.0029070659074932337,0.9046707153320312,0.031476713716983795
914,0.0028768458869308233,0.9056617021560669,0.03140587359666824
915,0.0029349587857723236,0.9037560224533081,0.031883079558610916
916,0.0028834622353315353,0.9054447412490845,0.031570691615343094
917,0.0029208380728960037,0.9042190909385681,0.031780000776052475
918,0.0028591074515134096,0.9062433838844299,0.031233306974172592
919,0.0028760931454598904,0.9056863784790039,0.031181441619992256
920,0.002838228829205036,0.9069280028343201,0.030785327777266502
921,0.002847513649612665,0.9066235423088074,0.030785588547587395
922,0.002851259894669056,0.9065006971359253,0.030802462249994278
923,0.0028473574202507734,0.9066286683082581,0.030809501186013222
924,0.002886924659833312,0.9053311944007874,0.03115074709057808
925,0.0028678979724645615,0.9059550762176514,0.03112444281578064
926,0.0029301883187144995,0.9039124846458435,0.031651586294174194
927,0.0028999585192650557,0.904903769493103,0.031612519174814224
928,0.00297554861754179,0.9024249911308289,0.03227356821298599
929,0.002931762719526887,0.9038608074188232,0.03210151195526123
930,0.0029877459164708853,0.902025043964386,0.03247683495283127
931,0.0029094938654452562,0.9045910835266113,0.031879086047410965
932,0.0029204979073256254,0.9042302370071411,0.03177199140191078
933,0.0028400530572980642,0.9068682193756104,0.030988842248916626
934,0.0028408083599060774,0.9068434238433838,0.030807841569185257
935,0.0028440747410058975,0.9067363142967224,0.030776971951127052
936,0.002849983051419258,0.9065425992012024,0.030908692628145218
937,0.002912502735853195,0.9044923782348633,0.03149350360035896
938,0.002891259267926216,0.905189037322998,0.03150893747806549
939,0.0029533032793551683,0.9031544923782349,0.03206377476453781
940,0.0028960530180484056,0.9050318598747253,0.03171609714627266
941,0.002922534942626953,0.9041634202003479,0.03176797553896904
942,0.0028500293847173452,0.9065410494804382,0.031096354126930237
943,0.0028572911396622658,0.9063029289245605,0.03096477873623371
944,0.0028384486213326454,0.9069207906723022,0.030698513612151146
945,0.0028468489181250334,0.9066453576087952,0.030749063938856125
946,0.002885682974010706,0.905371904373169,0.03110526315867901
947,0.002873452613130212,0.9057729244232178,0.031142130494117737
948,0.0029306109063327312,0.9038985967636108,0.03166203573346138
